problem,algorithm,variant,nfe,mean_best,median_best
RW26,GSK,ACME-CF,9819,101038449.68820168,101038449.68820168
RW26,GSK,ACME-CF,9859,101030255.14343368,101030255.14343368
RW26,GSK,ACME-CF,10329,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,10396,101030255.14343496,101030255.14343496
RW26,GSK,ACME-CF,10448,101030255.14343365,101030255.14343365
RW26,GSK,ACME-CF,11127,101030268.54697655,101030268.54697655
RW26,GSK,ACME-CF,11176,-83595770.14491767,-83595770.14491767
RW26,GSK,ACME-CF,11753,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,11797,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,11802,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,12261,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,12833,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,12920,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,13186,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,13723,101030255.14343375,101030255.14343375
RW26,GSK,ACME-CF,14062,101030255.17974645,101030255.17974645
RW26,GSK,ACME-CF,14277,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,14544,101030255.14343368,101030255.14343368
RW26,GSK,ACME-CF,14696,101030255.14343366,101030255.14343366
RW26,GSK,ACME-CF,14723,101030675.2646841,101030675.2646841
RW26,GSK,ACME-CF,14739,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,14761,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,14775,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,14789,101030552.38392548,101030552.38392548
RW26,GSK,ACME-CF,14987,101030255.14343365,101030255.14343365
RW26,GSK,ACME-CF,15611,101030549.24255875,101030549.24255875
RW26,GSK,ACME-CF,15978,101030255.14343366,101030255.14343366
RW26,GSK,ACME-CF,16099,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,16200,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,16203,101030520.18287161,101030520.18287161
RW26,GSK,ACME-CF,16209,101030315.4477829,101030315.4477829
RW26,GSK,ACME-CF,16705,101030264.93670174,101030264.93670174
RW26,GSK,ACME-CF,17252,101030255.14343363,101030255.14343363
RW26,GSK,ACME-CF,17277,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,17798,101030264.16957876,101030264.16957876
RW26,GSK,ACME-CF,18118,101030255.1763551,101030255.1763551
RW26,GSK,ACME-CF,18120,101030255.17469864,101030255.17469864
RW26,GSK,ACME-CF,18638,101030264.16903803,101030264.16903803
RW26,GSK,ACME-CF,19092,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,19866,101030256.83623223,101030256.83623223
RW26,GSK,ACME-CF,20959,101030256.00035289,101030256.00035289
RW26,GSK,ACME-CF,20999,101030256.00034943,101030256.00034943
RW26,GSK,ACME-CF,22622,101030255.36100289,101030255.36100289
RW26,GSK,ACME-CF,23434,101030255.36100078,101030255.36100078
RW26,GSK,ACME-CF,25098,101030255.18358047,101030255.18358047
RW26,GSK,ACME-CF,26682,101030255.15939735,101030255.15939735
RW26,GSK,ACME-CF,27449,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,30991,101030255.14343362,101030255.14343362
RW26,GSK,ACME-CF,31538,101030255.15355326,101030255.15355326
RW26,GSK,ACME-CF,32460,101030255.14550173,101030255.14550173
RW26,GSK,ACME-CF,32693,101030255.14485286,101030255.14485286
RW26,GSK,ACME-CF,32749,101030255.14478318,101030255.14478318
RW26,GSK,ACME-CF,32821,101030255.14422621,101030255.14422621
RW26,GSK,ACME-CF,33731,101030255.14355959,101030255.14355959
RW26,GSK,ACME-CF,34333,101030255.14345509,101030255.14345509
RW26,GSK,ACME-CF,34524,101030255.14343649,101030255.14343649
RW26,GSK,ACME-CF,34844,101030255.1434351,101030255.1434351
RW26,GSK,ACME-CF,35665,101030255.14343375,101030255.14343375
RW26,GSK,ACME-CF,37361,101030255.14847977,101030255.14847977
RW26,GSK,ACME-CF,37401,101030255.14343365,101030255.14343365
RW26,GSK,ACME-CF,37481,101030255.14785585,101030255.14785585
RW26,GSK,ACME-CF,37541,101030255.14612925,101030255.14612925
RW26,GSK,ACME-CF,39972,101030255.14343363,101030255.14343363
RW26,GSK,IBREAKDOWN-CF,1,457113491632.9171,162980727406.0741
RW26,GSK,IBREAKDOWN-CF,2,18903710210.60502,3455384196.0051823
RW26,GSK,IBREAKDOWN-CF,3,5958771984.167555,1079201107.7555814
RW26,GSK,IBREAKDOWN-CF,4,2286757006.8612447,567290856.980114
RW26,GSK,IBREAKDOWN-CF,5,3571058498.6079917,917200739.4354374
RW26,GSK,IBREAKDOWN-CF,6,2672869046.654396,196177237.2565649
RW26,GSK,IBREAKDOWN-CF,7,858234363.7396567,541366565.0095116
RW26,GSK,IBREAKDOWN-CF,8,104374440.77662706,104374440.77662706
RW26,GSK,IBREAKDOWN-CF,9,5540634907.762252,297581505.11377794
RW26,GSK,IBREAKDOWN-CF,10,629958445.1926975,317264617.81672287
RW26,GSK,IBREAKDOWN-CF,11,874490551.5192353,874490551.5192353
RW26,GSK,IBREAKDOWN-CF,12,4528697557.6253395,4528697557.6253395
RW26,GSK,IBREAKDOWN-CF,13,480385038.4779096,353865151.37695444
RW26,GSK,IBREAKDOWN-CF,14,213276809.46041387,213276809.46041387
RW26,GSK,IBREAKDOWN-CF,15,702737395.8717531,702737395.8717531
RW26,GSK,IBREAKDOWN-CF,16,116403302.24882524,116403302.24882524
RW26,GSK,IBREAKDOWN-CF,17,169716979.18509662,161431402.98831105
RW26,GSK,IBREAKDOWN-CF,20,118121112.56297904,118121112.56297904
RW26,GSK,IBREAKDOWN-CF,21,701056177.8304644,701056177.8304644
RW26,GSK,IBREAKDOWN-CF,22,103472968.8406895,103472968.8406895
RW26,GSK,IBREAKDOWN-CF,23,103883144.94229652,103883144.94229652
RW26,GSK,IBREAKDOWN-CF,24,109291402.44216588,109291402.44216588
RW26,GSK,IBREAKDOWN-CF,26,135440777.99949694,135440777.99949694
RW26,GSK,IBREAKDOWN-CF,27,102791113.32770087,102791113.32770087
RW26,GSK,IBREAKDOWN-CF,28,113592237.86928195,113592237.86928195
RW26,GSK,IBREAKDOWN-CF,29,529234464.27578855,529234464.27578855
RW26,GSK,IBREAKDOWN-CF,30,137100872.82305032,137100872.82305032
RW26,GSK,IBREAKDOWN-CF,32,101562398.68136922,101562398.68136922
RW26,GSK,IBREAKDOWN-CF,34,120497237.3574874,120497237.3574874
RW26,GSK,IBREAKDOWN-CF,35,101146517.31679773,101146517.31679773
RW26,GSK,IBREAKDOWN-CF,38,119069810.94459069,119069810.94459069
RW26,GSK,IBREAKDOWN-CF,39,101614138.33140136,101614138.33140136
RW26,GSK,IBREAKDOWN-CF,40,102317016.00264071,102317016.00264071
RW26,GSK,IBREAKDOWN-CF,42,112102778.68801388,112102778.68801388
RW26,GSK,IBREAKDOWN-CF,43,101661041.18504833,101661041.18504833
RW26,GSK,IBREAKDOWN-CF,46,105416096.14919037,105416096.14919037
RW26,GSK,IBREAKDOWN-CF,50,105241500.42450038,105241500.42450038
RW26,GSK,IBREAKDOWN-CF,54,101336947.58201604,101336947.58201604
RW26,GSK,IBREAKDOWN-CF,58,144111561.3033355,144111561.3033355
RW26,GSK,IBREAKDOWN-CF,60,101170129.07650037,101170129.07650037
RW26,GSK,IBREAKDOWN-CF,64,101331579.9097813,101331579.9097813
RW26,GSK,IBREAKDOWN-CF,68,103277188.20829056,103277188.20829056
RW26,GSK,IBREAKDOWN-CF,71,110916111.07103144,110916111.07103144
RW26,GSK,IBREAKDOWN-CF,74,106434387.22828072,106434387.22828072
RW26,GSK,IBREAKDOWN-CF,77,107166258.14251393,107166258.14251393
RW26,GSK,IBREAKDOWN-CF,83,102660426.08816388,102660426.08816388
RW26,GSK,IBREAKDOWN-CF,85,101517677.6640585,101517677.6640585
RW26,GSK,IBREAKDOWN-CF,89,131302484.16174644,131302484.16174644
RW26,GSK,IBREAKDOWN-CF,91,101410006.10756648,101410006.10756648
RW26,GSK,IBREAKDOWN-CF,92,127446115.58444984,127446115.58444984
RW26,GSK,IBREAKDOWN-CF,93,103527935.7671986,103527935.7671986
RW26,GSK,IBREAKDOWN-CF,99,101523071.68962966,101523071.68962966
RW26,GSK,IBREAKDOWN-CF,102,108685347.94258451,101331703.77036756
RW26,GSK,IBREAKDOWN-CF,103,103649479.88168482,102462144.69307005
RW26,GSK,IBREAKDOWN-CF,104,103702773.04243135,103702773.04243135
RW26,GSK,IBREAKDOWN-CF,105,101991659.25076354,101417212.74529165
RW26,GSK,IBREAKDOWN-CF,106,102946208.88582967,102946208.88582967
RW26,GSK,IBREAKDOWN-CF,107,101212936.62807998,101212936.62807998
RW26,GSK,IBREAKDOWN-CF,108,101567566.46443109,101567566.46443109
RW26,GSK,IBREAKDOWN-CF,109,101738533.364773,101738533.364773
RW26,GSK,IBREAKDOWN-CF,110,101506418.31439345,101506418.31439345
RW26,GSK,IBREAKDOWN-CF,111,101073752.233945,101073752.233945
RW26,GSK,IBREAKDOWN-CF,112,102556371.67232391,102556371.67232391
RW26,GSK,IBREAKDOWN-CF,113,101488700.06499508,101590572.41423012
RW26,GSK,IBREAKDOWN-CF,114,101112482.81901723,101112482.81901723
RW26,GSK,IBREAKDOWN-CF,116,101157800.70985056,101157800.70985056
RW26,GSK,IBREAKDOWN-CF,118,101060180.85244659,101060180.85244659
RW26,GSK,IBREAKDOWN-CF,119,101107403.27548249,101107403.27548249
RW26,GSK,IBREAKDOWN-CF,121,102846520.04640517,102846520.04640517
RW26,GSK,IBREAKDOWN-CF,123,101116682.996113,101116682.996113
RW26,GSK,IBREAKDOWN-CF,126,101154690.95566286,101154690.95566286
RW26,GSK,IBREAKDOWN-CF,133,101033679.0159135,101033679.0159135
RW26,GSK,IBREAKDOWN-CF,134,101051124.15617861,101051124.15617861
RW26,GSK,IBREAKDOWN-CF,139,102283082.4266243,102283082.4266243
RW26,GSK,IBREAKDOWN-CF,140,101190705.80252466,101190705.80252466
RW26,GSK,IBREAKDOWN-CF,142,101076879.29750863,101076879.29750863
RW26,GSK,IBREAKDOWN-CF,155,101448019.39108035,101448019.39108035
RW26,GSK,IBREAKDOWN-CF,163,101176285.08556987,101176285.08556987
RW26,GSK,IBREAKDOWN-CF,190,102054426.23169194,102054426.23169194
RW26,GSK,IBREAKDOWN-CF,202,101237402.2854567,101191811.46791469
RW26,GSK,IBREAKDOWN-CF,203,101111137.2330337,101131977.74637952
RW26,GSK,IBREAKDOWN-CF,204,101123210.39353001,101123210.39353001
RW26,GSK,IBREAKDOWN-CF,205,101137932.4508611,101149772.4564503
RW26,GSK,IBREAKDOWN-CF,206,101089238.48772308,101082785.72161351
RW26,GSK,IBREAKDOWN-CF,208,101056437.9800658,101056437.9800658
RW26,GSK,IBREAKDOWN-CF,209,101083797.93160035,101083797.93160035
RW26,GSK,IBREAKDOWN-CF,210,101077651.83707258,101077651.83707258
RW26,GSK,IBREAKDOWN-CF,211,101044467.8311555,101044467.8311555
RW26,GSK,IBREAKDOWN-CF,212,101134519.14602438,101134519.14602438
RW26,GSK,IBREAKDOWN-CF,216,101038936.27595982,101038936.27595982
RW26,GSK,IBREAKDOWN-CF,217,101103116.9757988,101103116.9757988
RW26,GSK,IBREAKDOWN-CF,218,101109973.09424797,101109973.09424797
RW26,GSK,IBREAKDOWN-CF,220,101148535.94293001,101148535.94293001
RW26,GSK,IBREAKDOWN-CF,223,101150051.2306938,101150051.2306938
RW26,GSK,IBREAKDOWN-CF,225,101114026.45370579,101114026.45370579
RW26,GSK,IBREAKDOWN-CF,226,101032975.9172039,101032975.9172039
RW26,GSK,IBREAKDOWN-CF,227,101039492.74097449,101039492.74097449
RW26,GSK,IBREAKDOWN-CF,231,101036017.39636178,101036017.39636178
RW26,GSK,IBREAKDOWN-CF,236,101054811.76276797,101054811.76276797
RW26,GSK,IBREAKDOWN-CF,237,101048174.59659016,101047841.16564475
RW26,GSK,IBREAKDOWN-CF,239,101052130.89154854,101052130.89154854
RW26,GSK,IBREAKDOWN-CF,244,101126145.23467095,101126145.23467095
RW26,GSK,IBREAKDOWN-CF,249,101054100.43912189,101054100.43912189
RW26,GSK,IBREAKDOWN-CF,250,101046487.25430031,101046487.25430031
RW26,GSK,IBREAKDOWN-CF,253,101056719.63743794,101056719.63743794
RW26,GSK,IBREAKDOWN-CF,254,101088188.16042523,101088188.16042523
RW26,GSK,IBREAKDOWN-CF,255,101038481.07199956,101038481.07199956
RW26,GSK,IBREAKDOWN-CF,257,101032153.29592763,101032153.29592763
RW26,GSK,IBREAKDOWN-CF,258,101040021.10652839,101040021.10652839
RW26,GSK,IBREAKDOWN-CF,264,101037380.19217923,101037380.19217923
RW26,GSK,IBREAKDOWN-CF,265,101053011.7634856,101053011.7634856
RW26,GSK,IBREAKDOWN-CF,269,101031085.71675703,101031085.71675703
RW26,GSK,IBREAKDOWN-CF,274,101131304.17829795,101131304.17829795
RW26,GSK,IBREAKDOWN-CF,291,101075516.00517903,101075516.00517903
RW26,GSK,IBREAKDOWN-CF,302,101033780.59341025,101033780.59341025
RW26,GSK,IBREAKDOWN-CF,303,101045841.0249929,101045841.0249929
RW26,GSK,IBREAKDOWN-CF,307,101032028.63581544,101032028.63581544
RW26,GSK,IBREAKDOWN-CF,308,101050000.49543846,101050000.49543846
RW26,GSK,IBREAKDOWN-CF,310,101039167.1060644,101039167.1060644
RW26,GSK,IBREAKDOWN-CF,313,101040228.06935774,101040228.06935774
RW26,GSK,IBREAKDOWN-CF,320,101042976.94416799,101042976.94416799
RW26,GSK,IBREAKDOWN-CF,325,101034921.6279798,101034921.6279798
RW26,GSK,IBREAKDOWN-CF,327,101036702.95126279,101036702.95126279
RW26,GSK,IBREAKDOWN-CF,328,101087833.51143545,101087833.51143545
RW26,GSK,IBREAKDOWN-CF,330,101045258.53640522,101045258.53640522
RW26,GSK,IBREAKDOWN-CF,332,101034093.98641075,101034093.98641075
RW26,GSK,IBREAKDOWN-CF,336,101044768.73286042,101044768.73286042
RW26,GSK,IBREAKDOWN-CF,342,101038666.71600698,101038666.71600698
RW26,GSK,IBREAKDOWN-CF,346,101035322.70986497,101035322.70986497
RW26,GSK,IBREAKDOWN-CF,347,101040797.24338745,101040797.24338745
RW26,GSK,IBREAKDOWN-CF,357,101031087.1555642,101031087.1555642
RW26,GSK,IBREAKDOWN-CF,362,101042063.33682846,101042063.33682846
RW26,GSK,IBREAKDOWN-CF,382,101052601.77899913,101052601.77899913
RW26,GSK,IBREAKDOWN-CF,386,101031815.40065426,101031815.40065426
RW26,GSK,IBREAKDOWN-CF,402,101030687.64572975,101030687.64572975
RW26,GSK,IBREAKDOWN-CF,412,101036723.90460181,101036723.90460181
RW26,GSK,IBREAKDOWN-CF,416,101033340.90956867,101033340.90956867
RW26,GSK,IBREAKDOWN-CF,426,101049620.0492265,101049620.0492265
RW26,GSK,IBREAKDOWN-CF,431,101030939.21586356,101030939.21586356
RW26,GSK,IBREAKDOWN-CF,432,101031996.40583405,101031996.40583405
RW26,GSK,IBREAKDOWN-CF,433,101034212.64266579,101034212.64266579
RW26,GSK,IBREAKDOWN-CF,434,101031338.04406758,101031338.04406758
RW26,GSK,IBREAKDOWN-CF,438,101030393.92792845,101030393.92792845
RW26,GSK,IBREAKDOWN-CF,439,101033057.76249026,101033057.76249026
RW26,GSK,IBREAKDOWN-CF,442,101032194.49584568,101032194.49584568
RW26,GSK,IBREAKDOWN-CF,450,101030396.14899021,101030396.14899021
RW26,GSK,IBREAKDOWN-CF,456,101046892.86386128,101046892.86386128
RW26,GSK,IBREAKDOWN-CF,457,101030260.72713666,101030260.72713666
RW26,GSK,IBREAKDOWN-CF,495,101031475.02105613,101031475.02105613
RW26,GSK,IBREAKDOWN-CF,502,101032582.94196805,101032582.94196805
RW26,GSK,IBREAKDOWN-CF,531,101030801.91133332,101030801.91133332
RW26,GSK,IBREAKDOWN-CF,532,101046147.8126592,101046147.8126592
RW26,GSK,IBREAKDOWN-CF,535,101034833.37420008,101034833.37420008
RW26,GSK,IBREAKDOWN-CF,539,101030461.38701877,101030461.38701877
RW26,GSK,IBREAKDOWN-CF,541,101030408.33505237,101030408.33505237
RW26,GSK,IBREAKDOWN-CF,545,101030682.16720112,101030682.16720112
RW26,GSK,IBREAKDOWN-CF,574,101048276.22257747,101048276.22257747
RW26,GSK,IBREAKDOWN-CF,582,101061348.8384228,101061348.8384228
RW26,GSK,IBREAKDOWN-CF,584,101030261.46598485,101030261.46598485
RW26,GSK,IBREAKDOWN-CF,590,101030349.7964535,101030349.7964535
RW26,GSK,IBREAKDOWN-CF,597,101032074.58387128,101032074.58387128
RW26,GSK,IBREAKDOWN-CF,602,101030698.62691693,101030698.62691693
RW26,GSK,IBREAKDOWN-CF,612,101033931.39935888,101033931.39935888
RW26,GSK,IBREAKDOWN-CF,629,101038899.49122578,101038899.49122578
RW26,GSK,IBREAKDOWN-CF,640,101032871.12669194,101032871.12669194
RW26,GSK,IBREAKDOWN-CF,642,101045961.49664515,101045961.49664515
RW26,GSK,IBREAKDOWN-CF,643,101055181.94202673,101055181.94202673
RW26,GSK,IBREAKDOWN-CF,646,101032825.3380281,101032825.3380281
RW26,GSK,IBREAKDOWN-CF,657,101031532.19942527,101031532.19942527
RW26,GSK,IBREAKDOWN-CF,662,101030256.64603066,101030256.64603066
RW26,GSK,IBREAKDOWN-CF,670,101055126.32158715,101055126.32158715
RW26,GSK,IBREAKDOWN-CF,679,101030471.2331197,101030471.2331197
RW26,GSK,IBREAKDOWN-CF,701,101032299.6106281,101032299.6106281
RW26,GSK,IBREAKDOWN-CF,706,101031022.83294064,101031022.83294064
RW26,GSK,IBREAKDOWN-CF,726,101030312.72113253,101030312.72113253
RW26,GSK,IBREAKDOWN-CF,728,101031754.00990051,101031754.00990051
RW26,GSK,IBREAKDOWN-CF,729,101054549.85711978,101054549.85711978
RW26,GSK,IBREAKDOWN-CF,731,101044922.7166828,101044922.7166828
RW26,GSK,IBREAKDOWN-CF,735,101040771.9278704,101040771.9278704
RW26,GSK,IBREAKDOWN-CF,737,101034858.72819752,101034858.72819752
RW26,GSK,IBREAKDOWN-CF,741,101033567.82314008,101033567.82314008
RW26,GSK,IBREAKDOWN-CF,752,101039462.39360885,101039462.39360885
RW26,GSK,IBREAKDOWN-CF,758,101038582.54820171,101038582.54820171
RW26,GSK,IBREAKDOWN-CF,763,101030750.74644352,101030750.74644352
RW26,GSK,IBREAKDOWN-CF,768,101030724.51379742,101030724.51379742
RW26,GSK,IBREAKDOWN-CF,788,101030305.4477605,101030305.4477605
RW26,GSK,IBREAKDOWN-CF,792,101030255.14943568,101030255.14943568
RW26,GSK,IBREAKDOWN-CF,798,101030375.31804603,101030375.31804603
RW26,GSK,IBREAKDOWN-CF,838,101037569.31106912,101037569.31106912
RW26,GSK,IBREAKDOWN-CF,840,101030378.19849098,101030378.19849098
RW26,GSK,IBREAKDOWN-CF,849,101036900.57600763,101036900.57600763
RW26,GSK,IBREAKDOWN-CF,857,101030375.72864273,101030375.72864273
RW26,GSK,IBREAKDOWN-CF,858,101037491.90590894,101037491.90590894
RW26,GSK,IBREAKDOWN-CF,874,101039583.98362102,101039583.98362102
RW26,GSK,IBREAKDOWN-CF,884,101035445.60728663,101035445.60728663
RW26,GSK,IBREAKDOWN-CF,887,101030379.78665167,101030379.78665167
RW26,GSK,IBREAKDOWN-CF,897,101034501.20117304,101034501.20117304
RW26,GSK,IBREAKDOWN-CF,902,101030259.52481762,101030259.52481762
RW26,GSK,IBREAKDOWN-CF,931,101030288.05069594,101030288.05069594
RW26,GSK,IBREAKDOWN-CF,942,101030256.11002854,101030256.11002854
RW26,GSK,IBREAKDOWN-CF,958,101030272.80870941,101030272.80870941
RW26,GSK,IBREAKDOWN-CF,987,101030290.86983338,101030290.86983338
RW26,GSK,IBREAKDOWN-CF,992,101032546.59336624,101032546.59336624
RW26,GSK,IBREAKDOWN-CF,998,101030265.27798593,101030265.27798593
RW26,GSK,IBREAKDOWN-CF,1014,101030255.28299673,101030255.28299673
RW26,GSK,IBREAKDOWN-CF,1020,101030255.55608425,101030255.55608425
RW26,GSK,IBREAKDOWN-CF,1034,101030272.98503768,101030272.98503768
RW26,GSK,IBREAKDOWN-CF,1035,101032738.60422796,101032738.60422796
RW26,GSK,IBREAKDOWN-CF,1056,101038492.22078331,101038492.22078331
RW26,GSK,IBREAKDOWN-CF,1067,101030715.15284751,101030715.15284751
RW26,GSK,IBREAKDOWN-CF,1096,101030255.20451361,101030255.20451361
RW26,GSK,IBREAKDOWN-CF,1102,101033765.85169506,101033765.85169506
RW26,GSK,IBREAKDOWN-CF,1106,101030255.39132616,101030255.39132616
RW26,GSK,IBREAKDOWN-CF,1111,101038477.84181778,101038477.84181778
RW26,GSK,IBREAKDOWN-CF,1114,101030255.15778042,101030255.15778042
RW26,GSK,IBREAKDOWN-CF,1133,101031115.44514927,101031115.44514927
RW26,GSK,IBREAKDOWN-CF,1141,101030413.54313575,101030413.54313575
RW26,GSK,IBREAKDOWN-CF,1161,101030374.37254596,101030374.37254596
RW26,GSK,IBREAKDOWN-CF,1168,101038459.8601405,101038459.8601405
RW26,GSK,IBREAKDOWN-CF,1201,101030382.77128811,101030382.77128811
RW26,GSK,IBREAKDOWN-CF,1205,101030264.71398933,101030264.71398933
RW26,GSK,IBREAKDOWN-CF,1233,101030328.39983271,101030328.39983271
RW26,GSK,IBREAKDOWN-CF,1265,101030256.38694279,101030256.38694279
RW26,GSK,IBREAKDOWN-CF,1292,101038457.42735589,101038457.42735589
RW26,GSK,IBREAKDOWN-CF,1302,101032911.13238928,101032911.13238928
RW26,GSK,IBREAKDOWN-CF,1305,101030256.7982827,101030256.7982827
RW26,GSK,IBREAKDOWN-CF,1318,101030333.07775865,101030333.07775865
RW26,GSK,IBREAKDOWN-CF,1387,101030271.12626292,101030271.12626292
RW26,GSK,IBREAKDOWN-CF,1401,101030255.46951814,101030255.46951814
RW26,GSK,IBREAKDOWN-CF,1403,101030302.25428146,101030302.25428146
RW26,GSK,IBREAKDOWN-CF,1405,101030270.95975281,101030270.95975281
RW26,GSK,IBREAKDOWN-CF,1440,101030259.25487319,101030259.25487319
RW26,GSK,IBREAKDOWN-CF,1473,101030326.83875757,101030326.83875757
RW26,GSK,IBREAKDOWN-CF,1476,101030400.2261835,101030400.2261835
RW26,GSK,IBREAKDOWN-CF,1492,101030282.95274484,101030282.95274484
RW26,GSK,IBREAKDOWN-CF,1514,101030255.14975381,101030255.14975381
RW26,GSK,IBREAKDOWN-CF,1539,101030255.14733002,101030255.14733002
RW26,GSK,IBREAKDOWN-CF,1564,101038451.54597898,101038451.54597898
RW26,GSK,IBREAKDOWN-CF,1601,101030255.33072695,101030255.33072695
RW26,GSK,IBREAKDOWN-CF,1602,101030259.196427,101030259.196427
RW26,GSK,IBREAKDOWN-CF,1603,101030255.28854264,101030255.28854264
RW26,GSK,IBREAKDOWN-CF,1649,101030264.61855632,101030264.61855632
RW26,GSK,IBREAKDOWN-CF,1672,101030255.41564825,101030255.41564825
RW26,GSK,IBREAKDOWN-CF,1694,101030261.32674271,101030261.32674271
RW26,GSK,IBREAKDOWN-CF,1701,101032303.43724653,101032303.43724653
RW26,GSK,IBREAKDOWN-CF,1709,101030255.15453123,101030255.15453123
